"","Year","AnnualCO2D_VLC0","AnnualCO2D_VLC10","AnnualCO2D_VLC1","AnnualCO2D_VLC2","AnnualCO2D_VLC3","AnnualCO2D_VLC4","AnnualCO2D_VLC5","AnnualCO2D_VLC6","AnnualCO2D_VLC7","AnnualCO2D_VLC8","AnnualCO2D_VLC9","AnnualCO2D_VLN0","AnnualCO2D_VLN10","AnnualCO2D_VLN1","AnnualCO2D_VLN2","AnnualCO2D_VLN3","AnnualCO2D_VLN4","AnnualCO2D_VLN5","AnnualCO2D_VLN6","AnnualCO2D_VLN7","AnnualCO2D_VLN8","AnnualCO2D_VLN9","AnnualCO2D_VLR0","AnnualCO2D_VLR10","AnnualCO2D_VLR1","AnnualCO2D_VLR2","AnnualCO2D_VLR3","AnnualCO2D_VLR4","AnnualCO2D_VLR5","AnnualCO2D_VLR6","AnnualCO2D_VLR7","AnnualCO2D_VLR8","AnnualCO2D_VLR9","AnnualCO2D_VMC0","AnnualCO2D_VMC10","AnnualCO2D_VMC1","AnnualCO2D_VMC2","AnnualCO2D_VMC3","AnnualCO2D_VMC4","AnnualCO2D_VMC5","AnnualCO2D_VMC6","AnnualCO2D_VMC7","AnnualCO2D_VMC8","AnnualCO2D_VMC9","AnnualCO2D_VMN0","AnnualCO2D_VMN10","AnnualCO2D_VMN1","AnnualCO2D_VMN2","AnnualCO2D_VMN3","AnnualCO2D_VMN4","AnnualCO2D_VMN5","AnnualCO2D_VMN6","AnnualCO2D_VMN7","AnnualCO2D_VMN8","AnnualCO2D_VMN9","AnnualCO2D_VMR0","AnnualCO2D_VMR10","AnnualCO2D_VMR1","AnnualCO2D_VMR2","AnnualCO2D_VMR3","AnnualCO2D_VMR4","AnnualCO2D_VMR5","AnnualCO2D_VMR6","AnnualCO2D_VMR7","AnnualCO2D_VMR8","AnnualCO2D_VMR9"
"85",85,0.000287859384776127,0.000523661508067256,0.000380336837911872,0.000447178735322768,0.000487370256218891,0.00051414879998003,0.000522027005535206,0.000528796150261775,0.000530800550316042,0.000529291315879807,0.000531129709016631,0.000287859384776127,0.000523661508067256,0.000380336837911872,0.000447178735322768,0.000487370256218891,0.00051414879998003,0.000522027005535206,0.000528796150261775,0.000530800550316042,0.000529291315879807,0.000531129709016631,0.000287859384776127,0.000523661508067256,0.000380336837911872,0.000447178735322768,0.000487370256218891,0.00051414879998003,0.000522027005535206,0.000528796150261775,0.000530800550316042,0.000529291315879807,0.000531129709016631,0.000287859384776127,0.000523661508067256,0.000380336837911872,0.000447178735322768,0.000487370256218891,0.00051414879998003,0.000522027005535206,0.000528796150261775,0.000530800550316042,0.000529291315879807,0.000531129709016631,0.000287859384776127,0.000523661508067256,0.000380336837911872,0.000447178735322768,0.000487370256218891,0.00051414879998003,0.000522027005535206,0.000528796150261775,0.000530800550316042,0.000529291315879807,0.000531129709016631,0.000287859384776127,0.000523661508067256,0.000380336837911872,0.000447178735322768,0.000487370256218891,0.00051414879998003,0.000522027005535206,0.000528796150261775,0.000530800550316042,0.000529291315879807,0.000531129709016631
"86",86,0.000265099992282901,0.000494045894949258,0.000351242022976357,0.000417632227046678,0.000460031742403564,0.000474696631396883,0.000486595046568596,0.000486136339647528,0.000488006702720974,0.000493384425913819,0.000490521969748227,0.000265099992282901,0.000494045894949258,0.000351242022976357,0.000417632227046678,0.000460031742403564,0.000474696631396883,0.000486595046568596,0.000486136339647528,0.000488006702720974,0.000493384425913819,0.000490521969748227,0.000265099992282901,0.000494045894949258,0.000351242022976357,0.000417632227046678,0.000460031742403564,0.000474696631396883,0.000486595046568596,0.000486136339647528,0.000488006702720974,0.000493384425913819,0.000490521969748227,0.000265099992282901,0.000494045894949258,0.000351242022976357,0.000417632227046678,0.000460031742403564,0.000474696631396883,0.000486595046568596,0.000486136339647528,0.000488006702720974,0.000493384425913819,0.000490521969748227,0.000265099992282901,0.000494045894949258,0.000351242022976357,0.000417632227046678,0.000460031742403564,0.000474696631396883,0.000486595046568596,0.000486136339647528,0.000488006702720974,0.000493384425913819,0.000490521969748227,0.000265099992282901,0.000494045894949258,0.000351242022976357,0.000417632227046678,0.000460031742403564,0.000474696631396883,0.000486595046568596,0.000486136339647528,0.000488006702720974,0.000493384425913819,0.000490521969748227
"87",87,0.000255356745843986,0.000446465482242574,0.000335634514271687,0.000389993034402625,0.000414944059114312,0.000442542923876087,0.000451948591707653,0.000459936015517526,0.000461680488903372,0.000458271414854516,0.000457287049336052,0.000255356745843986,0.000446465482242574,0.000335634514271687,0.000389993034402625,0.000414944059114312,0.000442542923876087,0.000451948591707653,0.000459936015517526,0.000461680488903372,0.000458271414854516,0.000457287049336052,0.000255356745843986,0.000446465482242574,0.000335634514271687,0.000389993034402625,0.000414944059114312,0.000442542923876087,0.000451948591707653,0.000459936015517526,0.000461680488903372,0.000458271414854516,0.000457287049336052,0.000255356745843986,0.000446465482242574,0.000335634514271687,0.000389993034402625,0.000414944059114312,0.000442542923876087,0.000451948591707653,0.000459936015517526,0.000461680488903372,0.000458271414854516,0.000457287049336052,0.000255356745843986,0.000446465482242574,0.000335634514271687,0.000389993034402625,0.000414944059114312,0.000442542923876087,0.000451948591707653,0.000459936015517526,0.000461680488903372,0.000458271414854516,0.000457287049336052,0.000255356745843986,0.000446465482242574,0.000335634514271687,0.000389993034402625,0.000414944059114312,0.000442542923876087,0.000451948591707653,0.000459936015517526,0.000461680488903372,0.000458271414854516,0.000457287049336052
"88",88,0.00022909227240473,0.000430399859886184,0.000303183323167224,0.000357042001558502,0.00040101883019786,0.000407891145877479,0.000418073561836695,0.000421383829532306,0.000423002002254942,0.000423938019220877,0.000421583100401268,0.00022909227240473,0.000430399859886184,0.000303183323167224,0.000357042001558502,0.00040101883019786,0.000407891145877479,0.000418073561836695,0.000421383829532306,0.000423002002254942,0.000423938019220877,0.000421583100401268,0.00022909227240473,0.000430399859886184,0.000303183323167224,0.000357042001558502,0.00040101883019786,0.000407891145877479,0.000418073561836695,0.000421383829532306,0.000423002002254942,0.000423938019220877,0.000421583100401268,0.00022909227240473,0.000430399859886184,0.000303183323167224,0.000357042001558502,0.00040101883019786,0.000407891145877479,0.000418073561836695,0.000421383829532306,0.000423002002254942,0.000423938019220877,0.000421583100401268,0.00022909227240473,0.000430399859886184,0.000303183323167224,0.000357042001558502,0.00040101883019786,0.000407891145877479,0.000418073561836695,0.000421383829532306,0.000423002002254942,0.000423938019220877,0.000421583100401268,0.00022909227240473,0.000430399859886184,0.000303183323167224,0.000357042001558502,0.00040101883019786,0.000407891145877479,0.000418073561836695,0.000421383829532306,0.000423002002254942,0.000423938019220877,0.000421583100401268
"89",89,0.000208051231772797,0.000387110528520062,0.000276144296077949,0.000329074378213362,0.000360071180759198,0.00037901552383335,0.000384520020723314,0.000385188623969971,0.000386678498854075,0.000389928136334121,0.000391636775489962,0.000208051231772797,0.000387110528520062,0.000276144296077949,0.000329074378213362,0.000360071180759198,0.00037901552383335,0.000384520020723314,0.000385188623969971,0.000386678498854075,0.000389928136334121,0.000391636775489962,0.000208051231772797,0.000387110528520062,0.000276144296077949,0.000329074378213362,0.000360071180759198,0.00037901552383335,0.000384520020723314,0.000385188623969971,0.000386678498854075,0.000389928136334121,0.000391636775489962,0.000208051231772797,0.000387110528520062,0.000276144296077949,0.000329074378213362,0.000360071180759198,0.00037901552383335,0.000384520020723314,0.000385188623969971,0.000386678498854075,0.000389928136334121,0.000391636775489962,0.000208051231772797,0.000387110528520062,0.000276144296077949,0.000329074378213362,0.000360071180759198,0.00037901552383335,0.000384520020723314,0.000385188623969971,0.000386678498854075,0.000389928136334121,0.000391636775489962,0.000208051231772797,0.000387110528520062,0.000276144296077949,0.000329074378213362,0.000360071180759198,0.00037901552383335,0.000384520020723314,0.000385188623969971,0.000386678498854075,0.000389928136334121,0.000391636775489962
"90",90,0.000197807678695924,0.000353297244362766,0.000260317638780937,0.000302746512612178,0.000328534909520333,0.000344381842611123,0.000351728645879198,0.000360406843244326,0.000361777566894151,0.000356688687952456,0.000355953383147286,0.000197807678695924,0.000353297244362766,0.000260317638780937,0.000302746512612178,0.000328534909520333,0.000344381842611123,0.000351728645879198,0.000360406843244326,0.000361777566894151,0.000356688687952456,0.000355953383147286,0.000197807678695924,0.000353297244362766,0.000260317638780937,0.000302746512612178,0.000328534909520333,0.000344381842611123,0.000351728645879198,0.000360406843244326,0.000361777566894151,0.000356688687952456,0.000355953383147286,0.000197807678695924,0.000353297244362766,0.000260317638780937,0.000302746512612178,0.000328534909520333,0.000344381842611123,0.000351728645879198,0.000360406843244326,0.000361777566894151,0.000356688687952456,0.000355953383147286,0.000197807678695924,0.000353297244362766,0.000260317638780937,0.000302746512612178,0.000328534909520333,0.000344381842611123,0.000351728645879198,0.000360406843244326,0.000361777566894151,0.000356688687952456,0.000355953383147286,0.000197807678695924,0.000353297244362766,0.000260317638780937,0.000302746512612178,0.000328534909520333,0.000344381842611123,0.000351728645879198,0.000360406843244326,0.000361777566894151,0.000356688687952456,0.000355953383147286
"91",91,0.000173849467501713,0.000319757951685299,0.000230450336804863,0.000271827700152253,0.000297234824613531,0.000314101233363722,0.000319266875490305,0.000317854537450158,0.000319098823555864,0.000323781020568101,0.00032463007122896,0.000173849467501713,0.000319757951685299,0.000230450336804863,0.000271827700152253,0.000297234824613531,0.000314101233363722,0.000319266875490305,0.000317854537450158,0.000319098823555864,0.000323781020568101,0.00032463007122896,0.000173849467501713,0.000319757951685299,0.000230450336804863,0.000271827700152253,0.000297234824613531,0.000314101233363722,0.000319266875490305,0.000317854537450158,0.000319098823555864,0.000323781020568101,0.00032463007122896,0.000173849467501713,0.000319757951685299,0.000230450336804863,0.000271827700152253,0.000297234824613531,0.000314101233363722,0.000319266875490305,0.000317854537450158,0.000319098823555864,0.000323781020568101,0.00032463007122896,0.000173849467501713,0.000319757951685299,0.000230450336804863,0.000271827700152253,0.000297234824613531,0.000314101233363722,0.000319266875490305,0.000317854537450158,0.000319098823555864,0.000323781020568101,0.00032463007122896,0.000173849467501713,0.000319757951685299,0.000230450336804863,0.000271827700152253,0.000297234824613531,0.000314101233363722,0.000319266875490305,0.000317854537450158,0.000319098823555864,0.000323781020568101,0.00032463007122896
"92",92,0.000154397460347738,0.00029472415657988,0.000205296329190163,0.000245202871524986,0.000274351136583674,0.000282215323956797,0.000287344635495971,0.000294577887970923,0.000295702252826775,0.000291418135086923,0.00029174191563514,0.000154397460347738,0.00029472415657988,0.000205296329190163,0.000245202871524986,0.000274351136583674,0.000282215323956797,0.000287344635495971,0.000294577887970923,0.000295702252826775,0.000291418135086923,0.00029174191563514,0.000154397460347738,0.00029472415657988,0.000205296329190163,0.000245202871524986,0.000274351136583674,0.000282215323956797,0.000287344635495971,0.000294577887970923,0.000295702252826775,0.000291418135086923,0.00029174191563514,0.000154397460347738,0.00029472415657988,0.000205296329190163,0.000245202871524986,0.000274351136583674,0.000282215323956797,0.000287344635495971,0.000294577887970923,0.000295702252826775,0.000291418135086923,0.00029174191563514,0.000154397460347738,0.00029472415657988,0.000205296329190163,0.000245202871524986,0.000274351136583674,0.000282215323956797,0.000287344635495971,0.000294577887970923,0.000295702252826775,0.000291418135086923,0.00029174191563514,0.000154397460347738,0.00029472415657988,0.000205296329190163,0.000245202871524986,0.000274351136583674,0.000282215323956797,0.000287344635495971,0.000294577887970923,0.000295702252826775,0.000291418135086923,0.00029174191563514
"93",93,0.000143178870736049,0.000252744955356474,0.000188656990027384,0.000219592594389182,0.00023463795634831,0.000251592475706259,0.000255761972643015,0.000253139047056214,0.00025414030894623,0.000259397289884981,0.000260066049249627,0.000143178870736049,0.000252744955356474,0.000188656990027384,0.000219592594389182,0.00023463795634831,0.000251592475706259,0.000255761972643015,0.000253139047056214,0.00025414030894623,0.000259397289884981,0.000260066049249627,0.000143178870736049,0.000252744955356474,0.000188656990027384,0.000219592594389182,0.00023463795634831,0.000251592475706259,0.000255761972643015,0.000253139047056214,0.00025414030894623,0.000259397289884981,0.000260066049249627,0.000143178870736049,0.000252744955356474,0.000188656990027384,0.000219592594389182,0.00023463795634831,0.000251592475706259,0.000255761972643015,0.000253139047056214,0.00025414030894623,0.000259397289884981,0.000260066049249627,0.000143178870736049,0.000252744955356474,0.000188656990027384,0.000219592594389182,0.00023463795634831,0.000251592475706259,0.000255761972643015,0.000253139047056214,0.00025414030894623,0.000259397289884981,0.000260066049249627,0.000143178870736049,0.000252744955356474,0.000188656990027384,0.000219592594389182,0.00023463795634831,0.000251592475706259,0.000255761972643015,0.000253139047056214,0.00025414030894623,0.000259397289884981,0.000260066049249627
"94",94,0.000121380971699359,0.000225373243356616,0.000161163276540787,0.000190408355305947,0.000209446418197079,0.000212351570745425,0.000224325359116355,0.000231188597391921,0.00023207275978197,0.000227522190871104,0.000219774972357698,0.000121380971699359,0.000225373243356616,0.000161163276540787,0.000190408355305947,0.000209446418197079,0.000212351570745425,0.000224325359116355,0.000231188597391921,0.00023207275978197,0.000227522190871104,0.000219774972357698,0.000121380971699359,0.000225373243356616,0.000161163276540787,0.000190408355305947,0.000209446418197079,0.000212351570745425,0.000224325359116355,0.000231188597391921,0.00023207275978197,0.000227522190871104,0.000219774972357698,0.000121380971699359,0.000225373243356616,0.000161163276540787,0.000190408355305947,0.000209446418197079,0.000212351570745425,0.000224325359116355,0.000231188597391921,0.00023207275978197,0.000227522190871104,0.000219774972357698,0.000121380971699359,0.000225373243356616,0.000161163276540787,0.000190408355305947,0.000209446418197079,0.000212351570745425,0.000224325359116355,0.000231188597391921,0.00023207275978197,0.000227522190871104,0.000219774972357698,0.000121380971699359,0.000225373243356616,0.000161163276540787,0.000190408355305947,0.000209446418197079,0.000212351570745425,0.000224325359116355,0.000231188597391921,0.00023207275978197,0.000227522190871104,0.000219774972357698
"95",95,0.000103110912144164,0.000198270747440294,0.000137349638621173,0.000164427737115319,0.000184458513655857,0.000193293961063782,0.000193244347414189,0.000192541259302747,0.000193301854951104,0.00019600544867894,0.0001997441363852,0.000103110912144164,0.000198270747440294,0.000137349638621173,0.000164427737115319,0.000184458513655857,0.000193293961063782,0.000193244347414189,0.000192541259302747,0.000193301854951104,0.00019600544867894,0.0001997441363852,0.000103110912144164,0.000198270747440294,0.000137349638621173,0.000164427737115319,0.000184458513655857,0.000193293961063782,0.000193244347414189,0.000192541259302747,0.000193301854951104,0.00019600544867894,0.0001997441363852,0.000103110912144164,0.000198270747440294,0.000137349638621173,0.000164427737115319,0.000184458513655857,0.000193293961063782,0.000193244347414189,0.000192541259302747,0.000193301854951104,0.00019600544867894,0.0001997441363852,0.000103110912144164,0.000198270747440294,0.000137349638621173,0.000164427737115319,0.000184458513655857,0.000193293961063782,0.000193244347414189,0.000192541259302747,0.000193301854951104,0.00019600544867894,0.0001997441363852,0.000103110912144164,0.000198270747440294,0.000137349638621173,0.000164427737115319,0.000184458513655857,0.000193293961063782,0.000193244347414189,0.000192541259302747,0.000193301854951104,0.00019600544867894,0.0001997441363852
"96",96,9.025325881335e-05,0.000162723889117262,0.000119064501064211,0.000138700937840669,0.000151158513132693,0.000157088344460812,0.000161949760380539,0.000160184719708507,0.000160823267777129,0.000164269765239393,0.000162491572867094,9.025325881335e-05,0.000162723889117262,0.000119064501064211,0.000138700937840669,0.000151158513132693,0.000157088344460812,0.000161949760380539,0.000160184719708507,0.000160823267777129,0.000164269765239393,0.000162491572867094,9.025325881335e-05,0.000162723889117262,0.000119064501064211,0.000138700937840669,0.000151158513132693,0.000157088344460812,0.000161949760380539,0.000160184719708507,0.000160823267777129,0.000164269765239393,0.000162491572867094,9.025325881335e-05,0.000162723889117262,0.000119064501064211,0.000138700937840669,0.000151158513132693,0.000157088344460812,0.000161949760380539,0.000160184719708507,0.000160823267777129,0.000164269765239393,0.000162491572867094,9.025325881335e-05,0.000162723889117262,0.000119064501064211,0.000138700937840669,0.000151158513132693,0.000157088344460812,0.000161949760380539,0.000160184719708507,0.000160823267777129,0.000164269765239393,0.000162491572867094,9.025325881335e-05,0.000162723889117262,0.000119064501064211,0.000138700937840669,0.000151158513132693,0.000157088344460812,0.000161949760380539,0.000160184719708507,0.000160823267777129,0.000164269765239393,0.000162491572867094
"97",97,7.02540793633128e-05,0.000130983688159093,9.34331632509557e-05,0.000110567064342599,0.000121636312678168,0.000131599684723575,0.000130664052209268,0.000135314789494888,0.000135833450778305,0.000132540735296908,0.000135989359198162,7.02540793633128e-05,0.000130983688159093,9.34331632509557e-05,0.000110567064342599,0.000121636312678168,0.000131599684723575,0.000130664052209268,0.000135314789494888,0.000135833450778305,0.000132540735296908,0.000135989359198162,7.02540793633128e-05,0.000130983688159093,9.34331632509557e-05,0.000110567064342599,0.000121636312678168,0.000131599684723575,0.000130664052209268,0.000135314789494888,0.000135833450778305,0.000132540735296908,0.000135989359198162,7.02540793633128e-05,0.000130983688159093,9.34331632509557e-05,0.000110567064342599,0.000121636312678168,0.000131599684723575,0.000130664052209268,0.000135314789494888,0.000135833450778305,0.000132540735296908,0.000135989359198162,7.02540793633128e-05,0.000130983688159093,9.34331632509557e-05,0.000110567064342599,0.000121636312678168,0.000131599684723575,0.000130664052209268,0.000135314789494888,0.000135833450778305,0.000132540735296908,0.000135989359198162,7.02540793633128e-05,0.000130983688159093,9.34331632509557e-05,0.000110567064342599,0.000121636312678168,0.000131599684723575,0.000130664052209268,0.000135314789494888,0.000135833450778305,0.000132540735296908,0.000135989359198162
"98",98,5.25701190968897e-05,9.97927016900211e-05,7.01537279900758e-05,8.41820055460241e-05,9.26754259738395e-05,9.51080953073566e-05,9.92217241606709e-05,9.83228088156444e-05,9.87166866718263e-05,0.000100650509700734,9.84318071373918e-05,5.25701190968897e-05,9.97927016900211e-05,7.01537279900758e-05,8.41820055460241e-05,9.26754259738395e-05,9.51080953073566e-05,9.92217241606709e-05,9.83228088156444e-05,9.87166866718263e-05,0.000100650509700734,9.84318071373918e-05,5.25701190968897e-05,9.97927016900211e-05,7.01537279900758e-05,8.41820055460241e-05,9.26754259738395e-05,9.51080953073566e-05,9.92217241606709e-05,9.83228088156444e-05,9.87166866718263e-05,0.000100650509700734,9.84318071373918e-05,5.25701190968897e-05,9.97927016900211e-05,7.01537279900758e-05,8.41820055460241e-05,9.26754259738395e-05,9.51080953073566e-05,9.92217241606709e-05,9.83228088156444e-05,9.87166866718263e-05,0.000100650509700734,9.84318071373918e-05,5.25701190968897e-05,9.97927016900211e-05,7.01537279900758e-05,8.41820055460241e-05,9.26754259738395e-05,9.51080953073566e-05,9.92217241606709e-05,9.83228088156444e-05,9.87166866718263e-05,0.000100650509700734,9.84318071373918e-05,5.25701190968897e-05,9.97927016900211e-05,7.01537279900758e-05,8.41820055460241e-05,9.26754259738395e-05,9.51080953073566e-05,9.92217241606709e-05,9.83228088156444e-05,9.87166866718263e-05,0.000100650509700734,9.84318071373918e-05
"99",99,3.72312460349344e-05,6.72711285578115e-05,4.91749815986317e-05,5.73292295197693e-05,6.24497779391096e-05,6.53553386897833e-05,6.71046731338355e-05,6.8334759401654e-05,6.86020528754435e-05,6.80734811010831e-05,6.76148055137909e-05,3.72312460349344e-05,6.72711285578115e-05,4.91749815986317e-05,5.73292295197693e-05,6.24497779391096e-05,6.53553386897833e-05,6.71046731338355e-05,6.8334759401654e-05,6.86020528754435e-05,6.80734811010831e-05,6.76148055137909e-05,3.72312460349344e-05,6.72711285578115e-05,4.91749815986317e-05,5.73292295197693e-05,6.24497779391096e-05,6.53553386897833e-05,6.71046731338355e-05,6.8334759401654e-05,6.86020528754435e-05,6.80734811010831e-05,6.76148055137909e-05,3.72312460349344e-05,6.72711285578115e-05,4.91749815986317e-05,5.73292295197693e-05,6.24497779391096e-05,6.53553386897833e-05,6.71046731338355e-05,6.8334759401654e-05,6.86020528754435e-05,6.80734811010831e-05,6.76148055137909e-05,3.72312460349344e-05,6.72711285578115e-05,4.91749815986317e-05,5.73292295197693e-05,6.24497779391096e-05,6.53553386897833e-05,6.71046731338355e-05,6.8334759401654e-05,6.86020528754435e-05,6.80734811010831e-05,6.76148055137909e-05,3.72312460349344e-05,6.72711285578115e-05,4.91749815986317e-05,5.73292295197693e-05,6.24497779391096e-05,6.53553386897833e-05,6.71046731338355e-05,6.8334759401654e-05,6.86020528754435e-05,6.80734811010831e-05,6.76148055137909e-05
"100",100,-0.000422269862990502,-0.000194569122128605,-0.000415726238018116,-0.000338518980643366,-0.000197259094164668,-0.000115398418830274,-6.99572929534113e-05,-4.93380336623141e-05,-4.91968918443948e-05,-6.94405498871977e-05,-0.000114172517807297,-0.000422269862990502,-0.000194569122128605,-0.000415726238018116,-0.000338518980643366,-0.000197259094164668,-0.000115398418830274,-6.99572929534113e-05,-4.93380336623141e-05,-4.91968918443948e-05,-6.94405498871977e-05,-0.000114172517807297,-0.000422269862990502,-0.000194569122128605,-0.000415726238018116,-0.000338518980643366,-0.000197259094164668,-0.000115398418830274,-6.99572929534113e-05,-4.93380336623141e-05,-4.91968918443948e-05,-6.94405498871977e-05,-0.000114172517807297,-0.000422269862990502,-0.000194569122128605,-0.000415726238018116,-0.000338518980643366,-0.000197259094164668,-0.000115398418830274,-6.99572929534113e-05,-4.93380336623141e-05,-4.91968918443948e-05,-6.94405498871977e-05,-0.000114172517807297,-0.000422269862990502,-0.000194569122128605,-0.000415726238018116,-0.000338518980643366,-0.000197259094164668,-0.000115398418830274,-6.99572929534113e-05,-4.93380336623141e-05,-4.91968918443948e-05,-6.94405498871977e-05,-0.000114172517807297,-0.000422269862990502,-0.000194569122128605,-0.000415726238018116,-0.000338518980643366,-0.000197259094164668,-0.000115398418830274,-6.99572929534113e-05,-4.93380336623141e-05,-4.91968918443948e-05,-6.94405498871977e-05,-0.000114172517807297
