"","Year","AnnualCO2_VLC0","AnnualCO2_VLC10","AnnualCO2_VLC1","AnnualCO2_VLC2","AnnualCO2_VLC3","AnnualCO2_VLC4","AnnualCO2_VLC5","AnnualCO2_VLC6","AnnualCO2_VLC7","AnnualCO2_VLC8","AnnualCO2_VLC9","AnnualCO2_VLN0","AnnualCO2_VLN10","AnnualCO2_VLN1","AnnualCO2_VLN2","AnnualCO2_VLN3","AnnualCO2_VLN4","AnnualCO2_VLN5","AnnualCO2_VLN6","AnnualCO2_VLN7","AnnualCO2_VLN8","AnnualCO2_VLN9","AnnualCO2_VLR0","AnnualCO2_VLR10","AnnualCO2_VLR1","AnnualCO2_VLR2","AnnualCO2_VLR3","AnnualCO2_VLR4","AnnualCO2_VLR5","AnnualCO2_VLR6","AnnualCO2_VLR7","AnnualCO2_VLR8","AnnualCO2_VLR9","AnnualCO2_VMC0","AnnualCO2_VMC10","AnnualCO2_VMC1","AnnualCO2_VMC2","AnnualCO2_VMC3","AnnualCO2_VMC4","AnnualCO2_VMC5","AnnualCO2_VMC6","AnnualCO2_VMC7","AnnualCO2_VMC8","AnnualCO2_VMC9","AnnualCO2_VMN0","AnnualCO2_VMN10","AnnualCO2_VMN1","AnnualCO2_VMN2","AnnualCO2_VMN3","AnnualCO2_VMN4","AnnualCO2_VMN5","AnnualCO2_VMN6","AnnualCO2_VMN7","AnnualCO2_VMN8","AnnualCO2_VMN9","AnnualCO2_VMR0","AnnualCO2_VMR10","AnnualCO2_VMR1","AnnualCO2_VMR2","AnnualCO2_VMR3","AnnualCO2_VMR4","AnnualCO2_VMR5","AnnualCO2_VMR6","AnnualCO2_VMR7","AnnualCO2_VMR8","AnnualCO2_VMR9"
"85",85,0.00127258790794044,0.00231503761302942,0.00168141838157326,0.00197691748595388,0.00215459883385893,0.00227298320061905,0.00230781169555794,0.00233773718064445,0.00234659836567658,0.00233992624173213,0.00234805353234585,0.00127258790794044,0.00231503761302942,0.00168141838157326,0.00197691748595388,0.00215459883385893,0.00227298320061905,0.00230781169555794,0.00233773718064445,0.00234659836567658,0.00233992624173213,0.00234805353234585,0.00127258790794044,0.00231503761302942,0.00168141838157326,0.00197691748595388,0.00215459883385893,0.00227298320061905,0.00230781169555794,0.00233773718064445,0.00234659836567658,0.00233992624173213,0.00234805353234585,0.00127258790794044,0.00231503761302942,0.00168141838157326,0.00197691748595388,0.00215459883385893,0.00227298320061905,0.00230781169555794,0.00233773718064445,0.00234659836567658,0.00233992624173213,0.00234805353234585,0.00127258790794044,0.00231503761302942,0.00168141838157326,0.00197691748595388,0.00215459883385893,0.00227298320061905,0.00230781169555794,0.00233773718064445,0.00234659836567658,0.00233992624173213,0.00234805353234585,0.00127258790794044,0.00231503761302942,0.00168141838157326,0.00197691748595388,0.00215459883385893,0.00227298320061905,0.00230781169555794,0.00233773718064445,0.00234659836567658,0.00233992624173213,0.00234805353234585
"86",86,0.00123705082726505,0.00230539381684208,0.00163902017254483,0.00194882047151973,0.00214667168643754,0.00221510327296726,0.00227062550895285,0.00226848501935384,0.00227721279851131,0.00230230716712002,0.0022889499288298,0.00123705082726505,0.00230539381684208,0.00163902017254483,0.00194882047151973,0.00214667168643754,0.00221510327296726,0.00227062550895285,0.00226848501935384,0.00227721279851131,0.00230230716712002,0.0022889499288298,0.00123705082726505,0.00230539381684208,0.00163902017254483,0.00194882047151973,0.00214667168643754,0.00221510327296726,0.00227062550895285,0.00226848501935384,0.00227721279851131,0.00230230716712002,0.0022889499288298,0.00123705082726505,0.00230539381684208,0.00163902017254483,0.00194882047151973,0.00214667168643754,0.00221510327296726,0.00227062550895285,0.00226848501935384,0.00227721279851131,0.00230230716712002,0.0022889499288298,0.00123705082726505,0.00230539381684208,0.00163902017254483,0.00194882047151973,0.00214667168643754,0.00221510327296726,0.00227062550895285,0.00226848501935384,0.00227721279851131,0.00230230716712002,0.0022889499288298,0.00123705082726505,0.00230539381684208,0.00163902017254483,0.00194882047151973,0.00214667168643754,0.00221510327296726,0.00227062550895285,0.00226848501935384,0.00227721279851131,0.00230230716712002,0.0022889499288298
"87",87,0.00126226765123077,0.00220694751479275,0.00165909300183731,0.00192779552349295,0.00205113227441578,0.00218755770576415,0.00223405136780847,0.00227353443162395,0.00228215763175171,0.00226530605464417,0.00226044018455784,0.00126226765123077,0.00220694751479275,0.00165909300183731,0.00192779552349295,0.00205113227441578,0.00218755770576415,0.00223405136780847,0.00227353443162395,0.00228215763175171,0.00226530605464417,0.00226044018455784,0.00126226765123077,0.00220694751479275,0.00165909300183731,0.00192779552349295,0.00205113227441578,0.00218755770576415,0.00223405136780847,0.00227353443162395,0.00228215763175171,0.00226530605464417,0.00226044018455784,0.00126226765123077,0.00220694751479275,0.00165909300183731,0.00192779552349295,0.00205113227441578,0.00218755770576415,0.00223405136780847,0.00227353443162395,0.00228215763175171,0.00226530605464417,0.00226044018455784,0.00126226765123077,0.00220694751479275,0.00165909300183731,0.00192779552349295,0.00205113227441578,0.00218755770576415,0.00223405136780847,0.00227353443162395,0.00228215763175171,0.00226530605464417,0.00226044018455784,0.00126226765123077,0.00220694751479275,0.00165909300183731,0.00192779552349295,0.00205113227441578,0.00218755770576415,0.00223405136780847,0.00227353443162395,0.00228215763175171,0.00226530605464417,0.00226044018455784
"88",88,0.00120448092746966,0.00226288044104198,0.00159402378111054,0.0018771924372161,0.00210840604730736,0.00214453809609611,0.00219807340608147,0.00221547754748847,0.00222398529050968,0.00222890651535687,0.00221652523870278,0.00120448092746966,0.00226288044104198,0.00159402378111054,0.0018771924372161,0.00210840604730736,0.00214453809609611,0.00219807340608147,0.00221547754748847,0.00222398529050968,0.00222890651535687,0.00221652523870278,0.00120448092746966,0.00226288044104198,0.00159402378111054,0.0018771924372161,0.00210840604730736,0.00214453809609611,0.00219807340608147,0.00221547754748847,0.00222398529050968,0.00222890651535687,0.00221652523870278,0.00120448092746966,0.00226288044104198,0.00159402378111054,0.0018771924372161,0.00210840604730736,0.00214453809609611,0.00219807340608147,0.00221547754748847,0.00222398529050968,0.00222890651535687,0.00221652523870278,0.00120448092746966,0.00226288044104198,0.00159402378111054,0.0018771924372161,0.00210840604730736,0.00214453809609611,0.00219807340608147,0.00221547754748847,0.00222398529050968,0.00222890651535687,0.00221652523870278,0.00120448092746966,0.00226288044104198,0.00159402378111054,0.0018771924372161,0.00210840604730736,0.00214453809609611,0.00219807340608147,0.00221547754748847,0.00222398529050968,0.00222890651535687,0.00221652523870278
"89",89,0.00117014191098311,0.00217722456985411,0.00155311752574774,0.00185081202594692,0.00202514724836445,0.00213169585958015,0.00216265478472055,0.0021664152079301,0.00217479470671583,0.00219307163292531,0.00220268152694017,0.00117014191098311,0.00217722456985411,0.00155311752574774,0.00185081202594692,0.00202514724836445,0.00213169585958015,0.00216265478472055,0.0021664152079301,0.00217479470671583,0.00219307163292531,0.00220268152694017,0.00117014191098311,0.00217722456985411,0.00155311752574774,0.00185081202594692,0.00202514724836445,0.00213169585958015,0.00216265478472055,0.0021664152079301,0.00217479470671583,0.00219307163292531,0.00220268152694017,0.00117014191098311,0.00217722456985411,0.00155311752574774,0.00185081202594692,0.00202514724836445,0.00213169585958015,0.00216265478472055,0.0021664152079301,0.00217479470671583,0.00219307163292531,0.00220268152694017,0.00117014191098311,0.00217722456985411,0.00155311752574774,0.00185081202594692,0.00202514724836445,0.00213169585958015,0.00216265478472055,0.0021664152079301,0.00217479470671583,0.00219307163292531,0.00220268152694017,0.00117014191098311,0.00217722456985411,0.00155311752574774,0.00185081202594692,0.00202514724836445,0.00213169585958015,0.00216265478472055,0.0021664152079301,0.00217479470671583,0.00219307163292531,0.00220268152694017
"90",90,0.00119665867329657,0.00213730940328352,0.00157481935136683,0.00183149735397567,0.00198750701464206,0.00208337472843995,0.0021278199992692,0.00218031968084892,0.00218861201992832,0.00215782630340264,0.00215337799847118,0.00119665867329657,0.00213730940328352,0.00157481935136683,0.00183149735397567,0.00198750701464206,0.00208337472843995,0.0021278199992692,0.00218031968084892,0.00218861201992832,0.00215782630340264,0.00215337799847118,0.00119665867329657,0.00213730940328352,0.00157481935136683,0.00183149735397567,0.00198750701464206,0.00208337472843995,0.0021278199992692,0.00218031968084892,0.00218861201992832,0.00215782630340264,0.00215337799847118,0.00119665867329657,0.00213730940328352,0.00157481935136683,0.00183149735397567,0.00198750701464206,0.00208337472843995,0.0021278199992692,0.00218031968084892,0.00218861201992832,0.00215782630340264,0.00215337799847118,0.00119665867329657,0.00213730940328352,0.00157481935136683,0.00183149735397567,0.00198750701464206,0.00208337472843995,0.0021278199992692,0.00218031968084892,0.00218861201992832,0.00215782630340264,0.00215337799847118,0.00119665867329657,0.00213730940328352,0.00157481935136683,0.00183149735397567,0.00198750701464206,0.00208337472843995,0.0021278199992692,0.00218031968084892,0.00218861201992832,0.00215782630340264,0.00215337799847118
"91",91,0.00113999650820795,0.00209677345367409,0.00151114974954009,0.00178247672230986,0.00194908081713791,0.0020596802187785,0.00209355328190364,0.00208429204885349,0.00209245130200567,0.00212315423323345,0.00212872177855056,0.00113999650820795,0.00209677345367409,0.00151114974954009,0.00178247672230986,0.00194908081713791,0.0020596802187785,0.00209355328190364,0.00208429204885349,0.00209245130200567,0.00212315423323345,0.00212872177855056,0.00113999650820795,0.00209677345367409,0.00151114974954009,0.00178247672230986,0.00194908081713791,0.0020596802187785,0.00209355328190364,0.00208429204885349,0.00209245130200567,0.00212315423323345,0.00212872177855056,0.00113999650820795,0.00209677345367409,0.00151114974954009,0.00178247672230986,0.00194908081713791,0.0020596802187785,0.00209355328190364,0.00208429204885349,0.00209245130200567,0.00212315423323345,0.00212872177855056,0.00113999650820795,0.00209677345367409,0.00151114974954009,0.00178247672230986,0.00194908081713791,0.0020596802187785,0.00209355328190364,0.00208429204885349,0.00209245130200567,0.00212315423323345,0.00212872177855056,0.00113999650820795,0.00209677345367409,0.00151114974954009,0.00178247672230986,0.00194908081713791,0.0020596802187785,0.00209355328190364,0.00208429204885349,0.00209245130200567,0.00212315423323345,0.00212872177855056
"92",92,0.00110679183044973,0.00211271796831455,0.00147165827376461,0.00175772667759847,0.00196667481421989,0.00202304891725302,0.00205981817559836,0.00211166944782024,0.00211972941094463,0.00208901888951199,0.00209133989702609,0.00110679183044973,0.00211271796831455,0.00147165827376461,0.00175772667759847,0.00196667481421989,0.00202304891725302,0.00205981817559836,0.00211166944782024,0.00211972941094463,0.00208901888951199,0.00209133989702609,0.00110679183044973,0.00211271796831455,0.00147165827376461,0.00175772667759847,0.00196667481421989,0.00202304891725302,0.00205981817559836,0.00211166944782024,0.00211972941094463,0.00208901888951199,0.00209133989702609,0.00110679183044973,0.00211271796831455,0.00147165827376461,0.00175772667759847,0.00196667481421989,0.00202304891725302,0.00205981817559836,0.00211166944782024,0.00211972941094463,0.00208901888951199,0.00209133989702609,0.00110679183044973,0.00211271796831455,0.00147165827376461,0.00175772667759847,0.00196667481421989,0.00202304891725302,0.00205981817559836,0.00211166944782024,0.00211972941094463,0.00208901888951199,0.00209133989702609,0.00110679183044973,0.00211271796831455,0.00147165827376461,0.00175772667759847,0.00196667481421989,0.00202304891725302,0.00205981817559836,0.00211166944782024,0.00211972941094463,0.00208901888951199,0.00209133989702609
"93",93,0.00113453938776584,0.00200273340219076,0.00149490483381445,0.00174003640561951,0.00185925480466173,0.00199360123380554,0.00202664003679093,0.00200585615733925,0.00201379008673716,0.00205544603712346,0.00206074523969593,0.00113453938776584,0.00200273340219076,0.00149490483381445,0.00174003640561951,0.00185925480466173,0.00199360123380554,0.00202664003679093,0.00200585615733925,0.00201379008673716,0.00205544603712346,0.00206074523969593,0.00113453938776584,0.00200273340219076,0.00149490483381445,0.00174003640561951,0.00185925480466173,0.00199360123380554,0.00202664003679093,0.00200585615733925,0.00201379008673716,0.00205544603712346,0.00206074523969593,0.00113453938776584,0.00200273340219076,0.00149490483381445,0.00174003640561951,0.00185925480466173,0.00199360123380554,0.00202664003679093,0.00200585615733925,0.00201379008673716,0.00205544603712346,0.00206074523969593,0.00113453938776584,0.00200273340219076,0.00149490483381445,0.00174003640561951,0.00185925480466173,0.00199360123380554,0.00202664003679093,0.00200585615733925,0.00201379008673716,0.00205544603712346,0.00206074523969593,0.00113453938776584,0.00200273340219076,0.00149490483381445,0.00174003640561951,0.00185925480466173,0.00199360123380554,0.00202664003679093,0.00200585615733925,0.00201379008673716,0.00205544603712346,0.00206074523969593
"94",94,0.00107894197066097,0.00200331771872547,0.00143256245814033,0.00169251871383064,0.00186174593952959,0.00188756951773711,0.00199400319214538,0.00205500975459485,0.00206286897583974,0.00202241947440981,0.0019535553098462,0.00107894197066097,0.00200331771872547,0.00143256245814033,0.00169251871383064,0.00186174593952959,0.00188756951773711,0.00199400319214538,0.00205500975459485,0.00206286897583974,0.00202241947440981,0.0019535553098462,0.00107894197066097,0.00200331771872547,0.00143256245814033,0.00169251871383064,0.00186174593952959,0.00188756951773711,0.00199400319214538,0.00205500975459485,0.00206286897583974,0.00202241947440981,0.0019535553098462,0.00107894197066097,0.00200331771872547,0.00143256245814033,0.00169251871383064,0.00186174593952959,0.00188756951773711,0.00199400319214538,0.00205500975459485,0.00206286897583974,0.00202241947440981,0.0019535553098462,0.00107894197066097,0.00200331771872547,0.00143256245814033,0.00169251871383064,0.00186174593952959,0.00188756951773711,0.00199400319214538,0.00205500975459485,0.00206286897583974,0.00202241947440981,0.0019535553098462,0.00107894197066097,0.00200331771872547,0.00143256245814033,0.00169251871383064,0.00186174593952959,0.00188756951773711,0.00199400319214538,0.00205500975459485,0.00206286897583974,0.00202241947440981,0.0019535553098462
"95",95,0.0010468112908037,0.00201290098924156,0.00139441257483425,0.00166931712807431,0.00187267526554169,0.00196237523922621,0.00196187154735217,0.0019547335969822,0.00196245538021425,0.0019899030322735,0.00202785925264162,0.0010468112908037,0.00201290098924156,0.00139441257483425,0.00166931712807431,0.00187267526554169,0.00196237523922621,0.00196187154735217,0.0019547335969822,0.00196245538021425,0.0019899030322735,0.00202785925264162,0.0010468112908037,0.00201290098924156,0.00139441257483425,0.00166931712807431,0.00187267526554169,0.00196237523922621,0.00196187154735217,0.0019547335969822,0.00196245538021425,0.0019899030322735,0.00202785925264162,0.0010468112908037,0.00201290098924156,0.00139441257483425,0.00166931712807431,0.00187267526554169,0.00196237523922621,0.00196187154735217,0.0019547335969822,0.00196245538021425,0.0019899030322735,0.00202785925264162,0.0010468112908037,0.00201290098924156,0.00139441257483425,0.00166931712807431,0.00187267526554169,0.00196237523922621,0.00196187154735217,0.0019547335969822,0.00196245538021425,0.0019899030322735,0.00202785925264162,0.0010468112908037,0.00201290098924156,0.00139441257483425,0.00166931712807431,0.00187267526554169,0.00196237523922621,0.00196187154735217,0.0019547335969822,0.00196245538021425,0.0019899030322735,0.00202785925264162
"96",96,0.00107572418132718,0.00193949808244651,0.00141912396977606,0.00165316970012716,0.00180165093125975,0.00187232830108239,0.00193027127986339,0.00190923384634692,0.00191684466957245,0.00195792330440278,0.00193672911641352,0.00107572418132718,0.00193949808244651,0.00141912396977606,0.00165316970012716,0.00180165093125975,0.00187232830108239,0.00193027127986339,0.00190923384634692,0.00191684466957245,0.00195792330440278,0.00193672911641352,0.00107572418132718,0.00193949808244651,0.00141912396977606,0.00165316970012716,0.00180165093125975,0.00187232830108239,0.00193027127986339,0.00190923384634692,0.00191684466957245,0.00195792330440278,0.00193672911641352,0.00107572418132718,0.00193949808244651,0.00141912396977606,0.00165316970012716,0.00180165093125975,0.00187232830108239,0.00193027127986339,0.00190923384634692,0.00191684466957245,0.00195792330440278,0.00193672911641352,0.00107572418132718,0.00193949808244651,0.00141912396977606,0.00165316970012716,0.00180165093125975,0.00187232830108239,0.00193027127986339,0.00190923384634692,0.00191684466957245,0.00195792330440278,0.00193672911641352,0.00107572418132718,0.00193949808244651,0.00141912396977606,0.00165316970012716,0.00180165093125975,0.00187232830108239,0.00193027127986339,0.00190923384634692,0.00191684466957245,0.00195792330440278,0.00193672911641352
"97",97,0.00102113487446676,0.001903832676731,0.00135804016353133,0.00160707942358429,0.00176796966101989,0.00191278611516824,0.00189918680536727,0.00196678473103035,0.00197432341247536,0.00192646417582715,0.0019765895232291,0.00102113487446676,0.001903832676731,0.00135804016353133,0.00160707942358429,0.00176796966101989,0.00191278611516824,0.00189918680536727,0.00196678473103035,0.00197432341247536,0.00192646417582715,0.0019765895232291,0.00102113487446676,0.001903832676731,0.00135804016353133,0.00160707942358429,0.00176796966101989,0.00191278611516824,0.00189918680536727,0.00196678473103035,0.00197432341247536,0.00192646417582715,0.0019765895232291,0.00102113487446676,0.001903832676731,0.00135804016353133,0.00160707942358429,0.00176796966101989,0.00191278611516824,0.00189918680536727,0.00196678473103035,0.00197432341247536,0.00192646417582715,0.0019765895232291,0.00102113487446676,0.001903832676731,0.00135804016353133,0.00160707942358429,0.00176796966101989,0.00191278611516824,0.00189918680536727,0.00196678473103035,0.00197432341247536,0.00192646417582715,0.0019765895232291,0.00102113487446676,0.001903832676731,0.00135804016353133,0.00160707942358429,0.00176796966101989,0.00191278611516824,0.00189918680536727,0.00196678473103035,0.00197432341247536,0.00192646417582715,0.0019765895232291
"98",98,0.000990021075270991,0.00187933524839964,0.00132116248568881,0.0015853485036916,0.00174529992417777,0.00179111290597658,0.00186858237590717,0.00185165365001214,0.00185907131208712,0.00189548982487259,0.00185370634910342,0.000990021075270991,0.00187933524839964,0.00132116248568881,0.0015853485036916,0.00174529992417777,0.00179111290597658,0.00186858237590717,0.00185165365001214,0.00185907131208712,0.00189548982487259,0.00185370634910342,0.000990021075270991,0.00187933524839964,0.00132116248568881,0.0015853485036916,0.00174529992417777,0.00179111290597658,0.00186858237590717,0.00185165365001214,0.00185907131208712,0.00189548982487259,0.00185370634910342,0.000990021075270991,0.00187933524839964,0.00132116248568881,0.0015853485036916,0.00174529992417777,0.00179111290597658,0.00186858237590717,0.00185165365001214,0.00185907131208712,0.00189548982487259,0.00185370634910342,0.000990021075270991,0.00187933524839964,0.00132116248568881,0.0015853485036916,0.00174529992417777,0.00179111290597658,0.00186858237590717,0.00185165365001214,0.00185907131208712,0.00189548982487259,0.00185370634910342,0.000990021075270991,0.00187933524839964,0.00132116248568881,0.0015853485036916,0.00174529992417777,0.00179111290597658,0.00186858237590717,0.00185165365001214,0.00185907131208712,0.00189548982487259,0.00185370634910342
"99",99,0.00102003413794341,0.00184304461802223,0.00134725976982553,0.00157066382245943,0.00171095282024958,0.00179055722437763,0.00183848419544755,0.00187218518908641,0.00187950829795735,0.00186502687948173,0.00185246042503537,0.00102003413794341,0.00184304461802223,0.00134725976982553,0.00157066382245943,0.00171095282024958,0.00179055722437763,0.00183848419544755,0.00187218518908641,0.00187950829795735,0.00186502687948173,0.00185246042503537,0.00102003413794341,0.00184304461802223,0.00134725976982553,0.00157066382245943,0.00171095282024958,0.00179055722437763,0.00183848419544755,0.00187218518908641,0.00187950829795735,0.00186502687948173,0.00185246042503537,0.00102003413794341,0.00184304461802223,0.00134725976982553,0.00157066382245943,0.00171095282024958,0.00179055722437763,0.00183848419544755,0.00187218518908641,0.00187950829795735,0.00186502687948173,0.00185246042503537,0.00102003413794341,0.00184304461802223,0.00134725976982553,0.00157066382245943,0.00171095282024958,0.00179055722437763,0.00183848419544755,0.00187218518908641,0.00187950829795735,0.00186502687948173,0.00185246042503537,0.00102003413794341,0.00184304461802223,0.00134725976982553,0.00157066382245943,0.00171095282024958,0.00179055722437763,0.00183848419544755,0.00187218518908641,0.00187950829795735,0.00186502687948173,0.00185246042503537
"100",100,-0.0224611629250267,-0.0103494213898194,-0.022113097766921,-0.0180063287576258,-0.0104925050087589,-0.00613821376756776,-0.00372113260390486,-0.00262436349267628,-0.00261685594916994,-0.00369364627059562,-0.00607300626634558,-0.0224611629250267,-0.0103494213898194,-0.022113097766921,-0.0180063287576258,-0.0104925050087589,-0.00613821376756776,-0.00372113260390486,-0.00262436349267628,-0.00261685594916994,-0.00369364627059562,-0.00607300626634558,-0.0224611629250267,-0.0103494213898194,-0.022113097766921,-0.0180063287576258,-0.0104925050087589,-0.00613821376756776,-0.00372113260390486,-0.00262436349267628,-0.00261685594916994,-0.00369364627059562,-0.00607300626634558,-0.0224611629250267,-0.0103494213898194,-0.022113097766921,-0.0180063287576258,-0.0104925050087589,-0.00613821376756776,-0.00372113260390486,-0.00262436349267628,-0.00261685594916994,-0.00369364627059562,-0.00607300626634558,-0.0224611629250267,-0.0103494213898194,-0.022113097766921,-0.0180063287576258,-0.0104925050087589,-0.00613821376756776,-0.00372113260390486,-0.00262436349267628,-0.00261685594916994,-0.00369364627059562,-0.00607300626634558,-0.0224611629250267,-0.0103494213898194,-0.022113097766921,-0.0180063287576258,-0.0104925050087589,-0.00613821376756776,-0.00372113260390486,-0.00262436349267628,-0.00261685594916994,-0.00369364627059562,-0.00607300626634558
